file_name,file_type,label,colors,height,width,img_variance
1864_800px-Fairview_%28WJBryan_house%29_from_E_1,JPG,Queen Anne architecture,Y,498,800,3634.5346755145497
1871_800px-Kirchman_House_%28Wahoo%2C_Nebraska%29_from_N_1,JPG,Queen Anne architecture,Y,585,800,6879.606923329987
1876_800px-Kirchman_House_%28Wahoo%2C_Nebraska%29_from_N_2,JPG,Queen Anne architecture,Y,520,800,6453.357260443232
1886_800px-Yates_house_%28Lincoln%2C_Nebraska%29_from_SW_1,JPG,Queen Anne architecture,Y,550,800,8372.338467513939
1887_800px-Yates_house_%28Lincoln%2C_Nebraska%29_from_W_1,JPG,Queen Anne architecture,Y,553,800,6628.313045109711
1891_733px-Calling_House_%28Gothenburg%2C_Nebraska%29_from_E,JPG,Queen Anne architecture,Y,600,733,5073.787385341249
1905_800px-Miller_Hotel_%28Long_Pine%2C_Nebraska%29_from_N,JPG,Queen Anne architecture,Y,491,800,5115.502947767723
1911_800px-Carpenter_farmstead_from_S_3,JPG,Queen Anne architecture,Y,536,800,6492.353452148071
1913_800px-Carpenter_farmstead_from_S_2,JPG,Queen Anne architecture,Y,552,800,5216.848036236807
1922_800px-Janacek_house_from_NW_2,jpg,Queen Anne architecture,Y,582,800,4981.133871332954
1925_800px-Oft-Gordon_house_from_S_1,JPG,Queen Anne architecture,Y,586,800,6460.221544406254
1928_725px-Murphy-Sheldon_house_from_N_1 2,JPG,Queen Anne architecture,Y,600,725,2373.9666514160263
1928_725px-Murphy-Sheldon_house_from_N_1,JPG,Queen Anne architecture,Y,600,725,2373.9666514160263
1931_737px-Ek_House_-_Silverton_Oregon,jpg,Queen Anne architecture,Y,600,737,10068.09984661646
1933_800px-Johnson_Steve_House_-_Ashland_Oregon,jpg,Queen Anne architecture,Y,600,800,4711.373117401797
1934_800px-Sadie_White_House_2_-_West_Linn_Oregon,jpg,Queen Anne architecture,Y,600,800,6992.591894125856
1938_773px-Croxton_House_-_Grants_Pass_Oregon,jpg,Queen Anne architecture,Y,599,773,5929.394065852239
1942_800px-Walden_House_-_West_Linn_Oregon,jpg,Queen Anne architecture,Y,562,800,6740.073953166815
1946_780px-McLean_House_-_Grants_Pass_Oregon,jpg,Queen Anne architecture,Y,599,780,5579.312084225153
1950_695px-Hibbert_House_-_Dayton_Oregon,jpg,Queen Anne architecture,Y,599,695,2749.825314241209
1952_800px-Isaac_Macrum_House_2_-_Forest_Grove%2C_Oregon,JPG,Queen Anne architecture,Y,540,800,16123.267288156409
1962_797px-Harding_House_-_West_Linn_Oregon,jpg,Queen Anne architecture,Y,600,797,6338.36545125155
1964_664px-Nelson_House_-_West_Linn_Oregon,jpg,Queen Anne architecture,Y,600,664,4018.5526645235573
1965_800px-Winston_House_-_Winston_Oregon,jpg,Queen Anne architecture,Y,600,800,3969.9544294025764
196_800px-Harold_E,jpg,Queen Anne architecture,Y,600,800,2168.706802791876
1979_748px-Rice_House_-_Roseburg_Oregon,jpg,Queen Anne architecture,Y,600,748,5621.393177552099
1982_800px-Parrott_House_-_Roseburg_Oregon,jpg,Queen Anne architecture,Y,600,800,4631.119793187032
1983_Old_House_in_Moro_%28Sherman_County%2C_Oregon_scenic_images%29_%28sheDB0213%29 2,jpg,Queen Anne architecture,Y,324,488,4539.88948383902
1983_Old_House_in_Moro_%28Sherman_County%2C_Oregon_scenic_images%29_%28sheDB0213%29,jpg,Queen Anne architecture,Y,324,488,4539.88948383902
1988_800px-Superintendents_House_-_Sumpter_Oregon,jpg,Queen Anne architecture,Y,600,800,5671.954128780272
1989_676px-Ahlf_House_-_Grants_Pass_Oregon,jpg,Queen Anne architecture,Y,600,676,8016.520899460269
1990_708px-Elliott_House_-_Portland_Oregon,jpg,Queen Anne architecture,Y,600,708,7266.199748747515
2004_Summerville_House_%28Umatilla_County%2C_Oregon_scenic_images%29_%28umaDA0001%29 2,jpg,Queen Anne architecture,Y,324,488,5193.8707641783585
2004_Summerville_House_%28Umatilla_County%2C_Oregon_scenic_images%29_%28umaDA0001%29,jpg,Queen Anne architecture,Y,324,488,5193.8707641783585
2008_781px-Barclay-Klum_House_-_Ashland_Oregon,jpg,Queen Anne architecture,Y,599,781,5412.644703912499
2010_572px-Stratton%E2%80%93Cornelius_House_Portland 2,JPG,Queen Anne architecture,Y,599,572,3635.114737397939
2010_572px-Stratton%E2%80%93Cornelius_House_Portland,JPG,Queen Anne architecture,Y,599,572,3635.114737397939
2013_785px-Johan_Poulsen_House_-_overall_-_Portland_Oregon,jpg,Queen Anne architecture,Y,599,785,4237.622343696035
2015_800px-Corkish_Apartments_-_Portland_Oregon,jpg,Queen Anne architecture,Y,600,800,8658.433284397956
2017_550px-Batdorf_House_-_West_Linn_Oregon,jpg,Queen Anne architecture,Y,599,550,6951.070864894303
2018_724px-Hevener_House_-_Ashland_Oregon,jpg,Queen Anne architecture,Y,600,724,6508.348381654549
2023_707px-Henderson_House_-_Portland_Oregon,jpg,Queen Anne architecture,Y,599,707,8051.64704220242
2024_Old_House_in_Moro_%28Sherman_County%2C_Oregon_scenic_images%29_%28sheDB0215%29,jpg,Queen Anne architecture,Y,488,324,4997.490956390993
2026_800px-David_Cole_House_-_Portland_Oregon,jpg,Queen Anne architecture,Y,600,800,9902.028759251885
2030_672px-Mellinger_House_-_Dayton_Oregon,jpg,Queen Anne architecture,Y,600,672,4126.066872532176
2032_708px-Gustav_Freiwald_House_-_corner_-_Portland_Oregon,jpg,Queen Anne architecture,Y,600,708,5805.70774180587
2033_800px-Gustav_Freiwald_House_-_Portland_Oregon,jpg,Queen Anne architecture,Y,503,800,3440.571597472543
2042_800px-Simon_Benson_House_Portland,JPG,Queen Anne architecture,Y,600,800,4327.981412079301
2043_800px-Charles_and_Anna_Drain_House_%28Drain%2C_Oregon%29,jpg,Queen Anne architecture,Y,533,800,4226.5910923488755
2045_676px-Charles_and_Anna_Drain_House_%28Drain%2C_Oregon%29_-_cropped,jpg,Queen Anne architecture,Y,600,676,4237.606035229632
2070_Jesse_Settlemier_House_%28Marion_County%2C_Oregon_scenic_images%29_%28marDA0149%29 2,jpg,Queen Anne architecture,Y,324,488,7791.179265256554
2070_Jesse_Settlemier_House_%28Marion_County%2C_Oregon_scenic_images%29_%28marDA0149%29,jpg,Queen Anne architecture,Y,324,488,7791.179265256554
2073_800px-Martin_T,jpg,Queen Anne architecture,Y,600,800,5390.061829513887
2075_800px-Coe_House_Minneapolis,jpg,Queen Anne architecture,Y,551,800,29321.5974758599
2077_800px-Woodland_Park_Historic_District,jpg,Queen Anne architecture,Y,592,800,5124.745805171523
2081_800px-Roscoe_Hersey_1,JPG,Queen Anne architecture,Y,600,800,1979.324409966597
2084_741px-R,jpg,Queen Anne architecture,Y,600,741,11500.054392084405
2091_588px-Foss_House,jpg,Queen Anne architecture,Y,599,588,4887.192485451746
2092_800px-Michael_Scanlan_House,jpg,Queen Anne architecture,Y,559,800,6595.394619126844
2093_800px-Wyer_House_2,JPG,Queen Anne architecture,Y,600,800,7276.341338906157
2094_717px-HutchinsonHouse,JPG,Queen Anne architecture,Y,600,717,10069.441278427383
2108_651px-Noyes_House,jpg,Queen Anne architecture,Y,600,651,2574.3289499286125
2113_650px-John_M,jpg,Queen Anne architecture,Y,600,650,8532.128360786031
2114_690px-Charles_H,jpg,Queen Anne architecture,Y,600,690,8988.079327364412
2115_800px-Cyrus_B,jpg,Queen Anne architecture,Y,586,800,12416.385910092531
2125_800px-Moore_House_in_Charleston,jpg,Queen Anne architecture,Y,600,800,7198.239546605053
2144_712px-ChanceHouse,jpg,Queen Anne architecture,Y,599,712,8837.537067797608
2148_667px-Fulton%2C_Missouri_304_E_5th_St_from_N_1,JPG,Queen Anne architecture,Y,600,667,2317.5551291693937
2156_800px-Bradlee-McIntyre_Longwood10,jpg,Queen Anne architecture,Y,600,800,10769.615320472778
2159_800px-Bradlee-McIntyre_Longwood09,jpg,Queen Anne architecture,Y,600,800,10075.785178443746
2183_800px-Henderson_House_Lake_City01,jpg,Queen Anne architecture,Y,600,800,4821.808869652344
2188_450px-Henderson_House_Lake_City03 2,jpg,Queen Anne architecture,Y,600,450,5497.763572164265
2188_450px-Henderson_House_Lake_City03,jpg,Queen Anne architecture,Y,600,450,5497.763572164265
2193_800px-Mpmckenziehouse3,jpg,Queen Anne architecture,Y,600,800,9572.35810696898
2194_800px-Mpmckenziehouse2,jpg,Queen Anne architecture,Y,600,800,18678.240901758483
2195_800px-Mpmckenziehouse,jpg,Queen Anne architecture,Y,600,800,11667.62020080816
2196_450px-Mpmckenziehouse5 2,jpg,Queen Anne architecture,Y,600,450,8487.656341854814
2196_450px-Mpmckenziehouse5,jpg,Queen Anne architecture,Y,600,450,8487.656341854814
2203_800px-Saxon_House_Brooksville02,jpg,Queen Anne architecture,Y,600,800,13894.458601386
2208_461px-Queen_Anne_style_House,jpg,Queen Anne architecture,Y,599,461,7096.642647041712
2225_800px-Thomas_J,jpg,Queen Anne architecture,Y,600,800,3616.1152929327086
2226_800px-Mrs,jpg,Queen Anne architecture,Y,600,800,4622.00043749373
2230_800px-Henry_Klindt_House 2,JPG,Queen Anne architecture,Y,600,800,403.409393726018
2230_800px-Henry_Klindt_House,JPG,Queen Anne architecture,Y,600,800,403.409393726018
2232_800px-Grinnell_Iowa_March_House_NRHP,jpg,Queen Anne architecture,Y,600,800,2279.8202997771873
2234_800px-1403_Pohlman_Davenport,jpg,Queen Anne architecture,Y,600,800,4195.877865397501
2235_800px-Carey_house_denison_iowa,jpg,Queen Anne architecture,Y,600,800,6375.991765510682
2236_800px-Samuel_Hoffman_Jr_House,jpg,Queen Anne architecture,Y,600,800,5703.664753149303
2240_800px-Charles_Whitaker_House,JPG,Queen Anne architecture,Y,600,800,8694.80039810222
2243_800px-Ranzow_Sanders_House,jpg,Queen Anne architecture,Y,600,800,4675.353486054375
2244_621px-Wooden_Queen_Anne_house_in_Fairfield%2C_Iowa,jpg,Queen Anne architecture,Y,599,621,3946.0253754959367
2252_800px-ISU_Catt_Hall,jpg,Queen Anne architecture,Y,514,800,697.9725268558504
2261_800px-Ward_House_%28West_Liberty%29_from_E_1,JPG,Queen Anne architecture,Y,503,800,9655.451568773899
2265_800px-Ward_House_%28West_Liberty%29_from_E_2,JPG,Queen Anne architecture,Y,507,800,9876.216920001893
2268_800px-Mylius-Eaton_house_from_NW_1,JPG,Queen Anne architecture,Y,513,800,4740.184372748827
2269_800px-Mylius-Eaton_house_from_W_2 2,JPG,Queen Anne architecture,Y,510,800,3199.4467466383417
2269_800px-Mylius-Eaton_house_from_W_2,JPG,Queen Anne architecture,Y,510,800,3199.4467466383417
2274_686px-Mylius-Eaton_house_from_W_1,JPG,Queen Anne architecture,Y,600,686,3640.138116235896
2275_800px-Brucemore-Back,jpg,Queen Anne architecture,Y,533,800,2386.304474509381
2276_800px-Brucemore,jpg,Queen Anne architecture,Y,533,800,3763.50066857889
2292_800px-Fry_House 2,jpg,Queen Anne architecture,Y,600,800,1962.6971021553688
2292_800px-Fry_House,jpg,Queen Anne architecture,Y,600,800,1962.6971021553688
2297_800px-Aviary_Lynchburg_Nov_08-1,JPG,Queen Anne architecture,Y,600,800,6057.325952549415
2302_772px-Wyant-Talbot_House,jpg,Queen Anne architecture,Y,600,772,7320.813445233739
2304_780px-George_J_Smith_House%2C_Kingston%2C_NY,jpg,Queen Anne architecture,Y,600,780,16788.061189785345
2305_800px-Wilderstein_mansion_2007_02,jpg,Queen Anne architecture,Y,532,800,8250.378701372672
2309_563px-313_Albany_Avenue%2C_Kingston%2C_NY,jpg,Queen Anne architecture,Y,599,563,5911.484731121145
2311_800px-Patrick_Piggot_House,jpg,Queen Anne architecture,Y,552,800,8363.54735117146
2318_728px-Peachcroft_2,jpg,Queen Anne architecture,Y,600,728,8769.239338083746
2330_Crabtree_House,jpg,Queen Anne architecture,Y,572,608,7177.695690607204
2342_595px-Augustus_A,JPG,Queen Anne architecture,Y,600,595,2069.4781591495266
2342_595px-Augustus_A,JPG,Queen Anne architecture,Y,600,595,2069.4781591495266
2346_800px-Zimmerman_House_1,jpg,Queen Anne architecture,Y,600,800,3659.9067847487468
2350_594px-William_Dickey_House%2C_Cohoes%2C_NY,jpg,Queen Anne architecture,Y,600,594,5841.66836527628
2352_598px-52-54_8th_Avenue_Park_Slope,jpg,Queen Anne architecture,Y,600,598,5163.760045140434
2388_EdwinHArmstrongHouse_c1975 2,jpg,Queen Anne architecture,N,438,550,561.1814648804875
2388_EdwinHArmstrongHouse_c1975,jpg,Queen Anne architecture,N,438,550,561.1814648804875
2404_576px-Chauncey_129_Joralemon_jeh,JPG,Queen Anne architecture,Y,600,576,8206.294163208666
2459_450px-House_at_200_West_North_Avenue_comprehensive,jpg,Queen Anne architecture,Y,600,450,11077.000593596884
2463_466px-Sackville_House_NRHP 2,jpg,Queen Anne architecture,N,599,466,5544.948963196534
2463_466px-Sackville_House_NRHP,jpg,Queen Anne architecture,N,599,466,5544.948963196534
2470_800px-Barton_House_in_Lubbock%2C_TX_IMG_0052,JPG,Queen Anne architecture,Y,600,800,5335.420034466628
2473_800px-Luckett_house_2007,jpg,Queen Anne architecture,Y,562,800,14685.652341602921
2476_800px-Snohomish%2C_WA_-_1012_Fourth_Street_01,jpg,Queen Anne architecture,Y,600,800,3865.8770898175353
2478_800px-Monroe%2C_WA_-_3xx_S,jpg,Queen Anne architecture,Y,531,800,3926.5452835701235
2479_800px-Stanwood_WA_-_D,jpg,Queen Anne architecture,Y,531,800,4393.701868437079
2483_800px-Everett%2C_WA_-_2922_Hoyt_Ave,jpg,Queen Anne architecture,Y,600,800,2660.539444868517
2484_800px-William_Bisson_House,jpg,Queen Anne architecture,Y,600,800,6105.476132413185
2485_793px-Captain_Calvin_and_Pamela_Hale_House_1,jpg,Queen Anne architecture,Y,600,793,8682.531326773142
2486_398px-Olympia%2C_WA_-_Byrd_House_01 2,jpg,Queen Anne architecture,Y,599,398,4894.091522875591
2486_398px-Olympia%2C_WA_-_Byrd_House_01,jpg,Queen Anne architecture,Y,599,398,4894.091522875591
2490_800px-Snohomish%2C_WA_-_119_Cedar_01 2,jpg,Queen Anne architecture,Y,600,800,1672.397631847654
2490_800px-Snohomish%2C_WA_-_119_Cedar_01,jpg,Queen Anne architecture,Y,600,800,1672.397631847654
2491_800px-Monroe%2C_WA_-_501_S,jpg,Queen Anne architecture,Y,531,800,5925.611624256522
2492_800px-House_at_2326_South_L_Street,jpg,Queen Anne architecture,Y,600,800,3268.719378434683
2494_450px-Snohomish%2C_WA_-_223_Avenue_A_02 2,jpg,Queen Anne architecture,Y,600,450,5450.854594682175
2494_450px-Snohomish%2C_WA_-_223_Avenue_A_02,jpg,Queen Anne architecture,Y,600,450,5450.854594682175
2497_800px-Snohomish%2C_WA_-_115_Willow_01,jpg,Queen Anne architecture,Y,600,800,4458.898762176308
2508_800px-Seattle_-_6652_Green_Lake_Way_N_02,jpg,Queen Anne architecture,Y,531,800,5274.891453260795
2513_800px-Gamwell_Home,JPG,Queen Anne architecture,Y,600,800,6278.820841428117
2517_800px-Snohomish%2C_WA_-_422_Avenue_B_02,jpg,Queen Anne architecture,Y,600,800,3937.2444992128358
2522_800px-Wardner_Castle,JPG,Queen Anne architecture,Y,600,800,11418.158582400145
2523_800px-House_at_802-804_South_G_Street 2,jpg,Queen Anne architecture,Y,600,800,1750.8237501536069
2523_800px-House_at_802-804_South_G_Street,jpg,Queen Anne architecture,Y,600,800,1750.8237501536069
2528_800px-Seattle_-_6652_Green_Lake_Way_N_03 2,jpg,Queen Anne architecture,Y,531,800,2959.0091283433235
2528_800px-Seattle_-_6652_Green_Lake_Way_N_03,jpg,Queen Anne architecture,Y,531,800,2959.0091283433235
2530_450px-La_Conner%2C_WA_-_La_Conner_Quilt_Museum_01 2,jpg,Queen Anne architecture,Y,600,450,4117.4764056383965
2530_450px-La_Conner%2C_WA_-_La_Conner_Quilt_Museum_01,jpg,Queen Anne architecture,Y,600,450,4117.4764056383965
2533_800px-Seattle_-2622_Franklin_E_02,jpg,Queen Anne architecture,Y,600,800,6431.724223983117
2534_800px-La_Conner%2C_WA_-_Ginger_Grater%2C_etc,jpg,Queen Anne architecture,Y,600,800,2311.4547131574427
2540_450px-Amplius_Eo_01,jpg,Queen Anne architecture,Y,600,450,6482.312316191788
2541_800px-Snohomish%2C_WA_-_330_Avenue_B_01,jpg,Queen Anne architecture,Y,600,800,3520.187579003317
2551_800px-House_at_605_South_G_Street,jpg,Queen Anne architecture,Y,600,800,3275.023522755927
2557_800px-Snohomish%2C_WA_-_119_Cedar_03,jpg,Queen Anne architecture,Y,600,800,2190.563475775277
2559_800px-Stanwood_WA_-_D,jpg,Queen Anne architecture,Y,600,800,2064.544318183239
2560_450px-Snohomish%2C_WA_-_115_Willow_02 2,jpg,Queen Anne architecture,Y,600,450,3124.036113320768
2560_450px-Snohomish%2C_WA_-_115_Willow_02,jpg,Queen Anne architecture,Y,600,450,3124.036113320768
2575_800px-Seattle_Georgetown_house_01,jpg,Queen Anne architecture,Y,600,800,6188.806254639325
2580_800px-Snohomish%2C_WA_-_1012_Fourth_Street_02,jpg,Queen Anne architecture,Y,600,800,6695.732027922106
2586_800px-Snohomish%2C_WA_-_119_Cedar_02 2,jpg,Queen Anne architecture,Y,600,800,2005.9806532944401
2586_800px-Snohomish%2C_WA_-_119_Cedar_02,jpg,Queen Anne architecture,Y,600,800,2005.9806532944401
2611_800px-Hoquiam%27s_Castle_01,jpg,Queen Anne architecture,Y,531,800,7699.1097850107235
2621_800px-EastRiverRdHDGrosseIleMiHouseC,jpg,Queen Anne architecture,Y,594,800,4880.138705634837
2622_700px-Smith_House_Detroit,jpg,Queen Anne architecture,Y,600,700,2250.527999761764
2624_800px-EastRiverRdHDGrosseIleMiHouseB,jpg,Queen Anne architecture,Y,569,800,10282.47805840879
2630_800px-George_H,jpg,Queen Anne architecture,Y,450,800,3640.8176903476533
2636_800px-William_Houston_Craig_House,jpg,Queen Anne architecture,Y,600,800,2753.910427344908
2638_800px-J,jpg,Queen Anne architecture,Y,450,800,4186.99459549567
2657_450px-Michael_Schaeffer_House 2,jpg,Queen Anne architecture,Y,600,450,2294.38150040779
2657_450px-Michael_Schaeffer_House,jpg,Queen Anne architecture,Y,600,450,2294.38150040779
2658_800px-House_at_730_Pontiac%2C_Rochester,jpg,Queen Anne architecture,Y,600,800,4480.080305465558
2659_800px-Daniel_Craycraft_House,jpg,Queen Anne architecture,Y,600,800,3735.096408751477
2660_800px-Jackson_Street_South_334%2C_Prospect_Hill_SA,jpg,Queen Anne architecture,Y,600,800,4172.4679438791645
2661_800px-Dr,jpg,Queen Anne architecture,Y,600,800,11148.263736407083
2668_450px-Busse_House 2,jpg,Queen Anne architecture,Y,600,450,3608.3855030279287
2668_450px-Busse_House,jpg,Queen Anne architecture,Y,600,450,3608.3855030279287
2677_800px-John_Greenleaf_Whittier_School_in_Indianapolis,jpg,Queen Anne architecture,Y,600,800,6291.731270135563
2679_800px-Charles_Barr_House,jpg,Queen Anne architecture,Y,600,800,1493.6259297939002
2684_800px-Frank_and_Katharine_Coppes_House,jpg,Queen Anne architecture,Y,600,800,10478.542536671728
2689_800px-Ora_Adams_House,jpg,Queen Anne architecture,Y,600,800,4012.7707208322213
2693_800px-Magnus_J,jpg,Queen Anne architecture,Y,600,800,1989.3878127893033
2693_800px-Magnus_J,jpg,Queen Anne architecture,Y,600,800,1989.3878127893033
2703_800px-Fort_Wayne_East_521_in_Warsaw,jpg,Queen Anne architecture,Y,600,800,6159.920833930922
2704_800px-Charles_H,jpg,Queen Anne architecture,Y,600,800,5559.041293718158
2705_800px-J,jpg,Queen Anne architecture,Y,600,800,4362.413393208045
2707_450px-George_Seybold_House,jpg,Queen Anne architecture,Y,600,450,6405.132834612673
2709_800px-Dietrich-Bowen_House,jpg,Queen Anne architecture,Y,600,800,6238.678491896893
2710_800px-Abijah_C,jpg,Queen Anne architecture,Y,600,800,4444.3790735326365
2718_800px-Neely_House_in_Martinsville,jpg,Queen Anne architecture,Y,600,800,3727.9074361863863
2720_800px-Strange_Nathanial_Cragun_House,jpg,Queen Anne architecture,Y,600,800,4513.768676171843
2721_800px-Dr,jpg,Queen Anne architecture,Y,600,800,4914.487329198612
2726_800px-DSR_Funeral_Home_in_North_Vernon,jpg,Queen Anne architecture,Y,600,800,1770.4731672291498
2733_800px-Milan_Masonic_Lodge_No,jpg,Queen Anne architecture,Y,600,800,3096.8969044698943
2739_800px-Roads_Hotel,jpg,Queen Anne architecture,Y,600,800,7767.239122179806
2740_800px-Mountz_House,jpg,Queen Anne architecture,Y,600,800,6757.739746377546
2741_800px-Thomas_Newby_Braxtan_House%2C_front_and_a_slight_southern_side,jpg,Queen Anne architecture,Y,600,800,3418.6276941662313
2742_800px-Thomas_Newby_Braxtan_House%2C_front,jpg,Queen Anne architecture,Y,600,800,3885.6482520452564
2747_800px-Bethel_AME_Church_of_Crawfordsville%2C_front 2,jpg,Queen Anne architecture,Y,600,800,909.4878008394268
2747_800px-Bethel_AME_Church_of_Crawfordsville%2C_front,jpg,Queen Anne architecture,Y,600,800,909.4878008394268
2752_800px-High_Street_South_936_in_Bloomington%2C_Ross_Lockridge_House,jpg,Queen Anne architecture,Y,600,800,4820.566865807314
2753_450px-Hunter_Avenue_East%2C_1216%2C_Elm_Heights_HD,jpg,Queen Anne architecture,Y,600,450,7491.375910253772
2755_800px-Second_Street_West_930%2C_Prospect_Hill_SA,jpg,Queen Anne architecture,Y,450,800,4996.164544418581
2760_800px-Fourth_Street_West_412%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,7394.849191378421
2765_800px-College_Avenue_North_812%2C_William_Lowe_Bryan_House%2C_Illinois_and_North_College_HD,jpg,Queen Anne architecture,Y,600,800,3802.6802191204447
2766_800px-Fourth_Street%2C_601-603%2C_Steele_Dunning,jpg,Queen Anne architecture,Y,600,800,6393.20180211701
2776_450px-Kirkwood_Avenue_West_515%2C_Kirkwood_Photo%2C_Bloomington_West_Side_HD 2,jpg,Queen Anne architecture,Y,600,450,2360.323560146281
2776_450px-Kirkwood_Avenue_West_515%2C_Kirkwood_Photo%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,450,2360.323560146281
2782_800px-Walnut_Street_520%2C_Buskirk-Showers_House%2C_N,jpg,Queen Anne architecture,Y,600,800,5128.726321182841
2783_800px-College_Avenue_North_717%2C_Scholars_Inn%2C_Illinois_and_North_College_HD,jpg,Queen Anne architecture,Y,600,800,3696.9757611010036
2792_800px-Walnut_Street_North_612%2C_Cottage_Grove_HD,jpg,Queen Anne architecture,Y,600,800,6125.217654764756
2793_800px-Grant_Street_North%2C_310%2C_Zeigler_House%2C_Old_Library_HD,jpg,Queen Anne architecture,Y,600,800,3786.433675752835
2797_800px-Grant_Street_South_331_in_Bloomington,jpg,Queen Anne architecture,Y,600,800,8328.721465700732
2798_800px-Kirkwood_Avenue_West_608%2C_Graves_Morrison_House-Hair_International_Day_Spa%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,5108.976055479764
2801_800px-Seventh_Street_West_708%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,5186.216335148904
2807_800px-Sixth_Street_West_1119%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,3280.7439312247675
2814_800px-Third_Street_East%2C_514%2C_South_Dunn_Street_HD,jpg,Queen Anne architecture,Y,450,800,6343.057959695918
2823_800px-Sixth_Street_West_621%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,450,800,4934.062667113475
2826_800px-Second_Street_East%2C_212%2C_East_Second_Street_HD,jpg,Queen Anne architecture,Y,600,800,4270.874496266508
2828_800px-Washington_Street_521%2C_Edwards_House%2C_N,jpg,Queen Anne architecture,Y,600,800,3295.481557966109
2830_800px-Sixth_Street_East%2C_402%2C_Old_Library_HD 2,jpg,Queen Anne architecture,Y,450,800,2435.888683255637
2830_800px-Sixth_Street_East%2C_402%2C_Old_Library_HD,jpg,Queen Anne architecture,Y,450,800,2435.888683255637
2832_800px-Kirkwood_Avenue_West_813%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,450,800,7733.685519176866
2833_800px-Fairview_Street_South_329%2C_Prospect_Hill_SA,jpg,Queen Anne architecture,Y,600,800,4659.554703857903
2834_800px-Fourth_Street_West_420%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,5123.043614863566
2835_800px-Seventh_Street_West_627%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,450,800,9884.503260821815
2836_800px-Fourth_Street_West_717%2C_Prospect_Hill_SA,jpg,Queen Anne architecture,Y,600,800,4508.062233293335
2837_800px-Sixth_Street_East%2C_303%2C_Old_Library_HD,jpg,Queen Anne architecture,Y,600,800,4184.160462021502
2838_800px-Fess_Avenue_South%2C_501%2C_Elm_Heights_HD,jpg,Queen Anne architecture,Y,450,800,3308.59351400971
2839_800px-Euclid_Avenue_South_312%2C_Prospect_Hill_SA,jpg,Queen Anne architecture,Y,600,800,8120.651452776519
2842_800px-Fourth_Street%2C_620%2C_Steele_Dunning,jpg,Queen Anne architecture,Y,600,800,6618.983012297405
2843_800px-Third_Street_West_811%2C_Prospect_Hill_SA,jpg,Queen Anne architecture,Y,600,800,5094.65695296593
2844_800px-Seventh_Street_West_714%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,6967.7497399520635
2845_800px-Sixth_Street_West_515%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,4702.167399257269
2858_800px-Fourth_Street_East_416%2C_Amol_India%2C_Restaurant_Row,jpg,Queen Anne architecture,Y,600,800,5512.710313865549
2872_800px-Second_Street_East%2C_1100%2C_Elm_Heights_HD,jpg,Queen Anne architecture,Y,600,800,8452.988712126546
2873_800px-Seventh_Street_West_621%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,600,800,4907.106367910995
2884_800px-Sixth_Street_West_836%2C_Bloomington_West_Side_HD,jpg,Queen Anne architecture,Y,450,800,8133.708648305064
2886_800px-Eighth_Street_203_and_Washington_Street_408%2C_Duplex%2C_N,jpg,Queen Anne architecture,Y,600,800,2630.7927227910795
2894_800px-Morgan_House%2C_Bloomington,jpg,Queen Anne architecture,Y,600,800,6851.43131619401
2895_800px-Morgan_House%2C_Bloomington%2C_late_afternoon,jpg,Queen Anne architecture,Y,600,800,2662.51740266111
2909_Brown_Mansion_028,jpg,Queen Anne architecture,Y,600,800,1060.2087028313579
291_525px-GraceHiltzHouse-DartmouthNS 2,JPG,Queen Anne architecture,Y,600,525,3336.793772807247
291_525px-GraceHiltzHouse-DartmouthNS,JPG,Queen Anne architecture,Y,600,525,3336.793772807247
366_Phil_Hoffman_House 2,jpg,Queen Anne architecture,Y,180,240,5026.3201057855495
366_Phil_Hoffman_House,jpg,Queen Anne architecture,Y,180,240,5026.3201057855495
375_800px-Walter_Field_House,jpg,Queen Anne architecture,Y,600,800,5045.538422852545
414_800px-St_Pauls_Lutheran_Church,jpg,Queen Anne architecture,Y,540,800,9632.085050467762
428_800px-Wollaston_Unitarian_Church_Quincy_MA_01,jpg,Queen Anne architecture,Y,600,800,4013.094006588039
431_800px-First_Baptist_Church_of_New_Brighton,jpg,Queen Anne architecture,Y,600,800,4453.386275230277
442_744px-Charles_W,jpg,Queen Anne architecture,Y,599,744,9787.801121736496
443_800px-Third_Railroad_Station%2C_Andover_MA,jpg,Queen Anne architecture,Y,600,800,2211.421073234063
499_749px-Kendall_House_%28Superior%2C_Nebraska%29_from_SW,JPG,Queen Anne architecture,Y,600,749,5633.858838772895
